cluster_id,cluster_size,original_index,selection_score,doc_id,title,url,date,source
109,575,118566,0.852576732635498,202203080020002233775,"경기소방, 건설현장·다중시설 등 맞춤형 화재예방대책 추진",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=002&aid=0002233775,20220308,프레시안
110,489,78965,0.8947819471359253,202210160870000928807,"""카카오 먹통 사태 원인"" SK 판교데이터센터 화재…배터리 또는 랙 주변서 전기적 요인으로 화재 시작",https://n.news.naver.com/mnews/article/087/0000928807?rc=N&ntype=RANKING,20221016,강원일보
111,676,29019,0.8856186270713806,202305260030011881578,광주 야산서 불…진화 중,https://n.news.naver.com/mnews/article/003/0011881578,20230526,뉴시스
112,392,114244,0.906312108039856,202203130030011058929,"산불 꺼줄 단비, 전국 확대...일교차 주의",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=003&aid=0011058929,20220313,뉴시스
113,258,20389,0.891067385673523,202308100550001080473,[D리포트] 하와이 휴양단지 덮친 산불…여행객 발 묶여,https://n.news.naver.com/mnews/article/055/0001080473,20230810,SBS
114,318,105989,0.8918684720993042,202204096610000005024,화재 사고 잇따라.. 60대 1명 화상 입어,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=661&aid=0000005024,20220409,JIBS
115,1009,103325,0.9055155515670776,202204180920002254161,"삼성화재 ""다이렉트 '착' 운전자보험 보장 확대""",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=092&aid=0002254161,20220418,ZDNetKorea
116,574,4955,0.904934287071228,202311300020002310091,경북에서 산불 잇따라,https://n.news.naver.com/mnews/article/002/0002310091,20231130,프레시안
117,649,59978,0.9299479722976685,202302030560011422300,밀양 단장면서 산불…50분 만에 큰불 진화,https://n.news.naver.com/mnews/article/056/0011422300?rc=N&ntype=RANKING,20230203,KBS
118,595,139839,0.8315585851669312,202112050030010871284,대구 깃발봉 공장 창고서 불…6000여만원 피해,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=003&aid=0010871284,20211205,뉴시스
119,312,160563,0.8640910983085632,202104290140004629797,"문화재청, 지질유산 보존관리·연구역량 강화",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=014&aid=0004629797,20210429,파이낸셜뉴스
120,643,47987,0.9137347936630249,202303210560011449298,성주 폐기물 업체 화재…4시간 만에 불길 잡혀,https://n.news.naver.com/mnews/article/056/0011449298?rc=N&ntype=RANKING,20230321,KBS
121,227,77594,0.838300347328186,202210210080004808508,서울 송파구 아파트 승강기서 화재 발생…주민 25명 대피,https://n.news.naver.com/mnews/article/008/0004808508?rc=N&ntype=RANKING,20221021,머니투데이
122,483,68791,0.8854146003723145,202212190560011394795,공동주택·컨테이너 건물 화재 잇따라…5명 병원 이송,https://n.news.naver.com/mnews/article/056/0011394795?rc=N&ntype=RANKING,20221219,KBS
123,27,37655,0.8394412994384766,202304131440000880118,"익숙한 얼굴 많은 V리그 트라이아웃, 4년 만에 대면 개최···5월 이스탄불서",https://sports.news.naver.com/news?oid=144&aid=0000880118,20230413,스포츠경향
124,414,101935,0.8816758394241333,202204230560011253758,영동 야산서 산불…2천여 제곱미터 소실,https://n.news.naver.com/mnews/article/056/0011253758?rc=N&ntype=RANKING,20220423,KBS
125,487,137205,0.8968082070350647,202112302140001169297,경기 화성 필름코팅지 제조 공장서 불‥대응 1단계 진화중,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=214&aid=0001169297,20211230,MBC
126,412,159918,0.8792186975479126,202105060050001436838,대구 한 병원서 방화 추정 불…환자 수십명 대피,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=005&aid=0001436838,20210506,국민일보
127,75,1302,0.9670335054397583,202312250110004278323,도봉구 아파트서 성탄절 새벽에 불…2명 사망·29명 중경상,https://n.news.naver.com/mnews/article/011/0004278323,20231225,서울경제
128,659,10258,0.9044405221939087,202310296290000246094,문경 단독주택서 불...1명 부상,https://n.news.naver.com/mnews/article/629/0000246094,20231029,더팩트
129,602,160260,0.9334092736244202,202105014480000326799,"집 안에 불 지른 40대 검거…""아내와 다툰 뒤 화나서""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=448&aid=0000326799,20210501,TV조선
130,694,161488,0.9106966257095337,202104230110003901334,"산림청, ‘산불 단계별 동원령’··· 산불대응 강화",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=011&aid=0003901334,20210423,서울경제
131,518,142214,0.8666718006134033,202111090310000634342,"악사손보, 소방의 날 맞아 취약계층에 화재예방키트 기부",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=031&aid=0000634342,20211109,아이뉴스24
132,54,76711,0.8893912434577942,202210260210002537816,상주 수도원서 방화 의심 불…신부 추정 독일인 사망,https://n.news.naver.com/mnews/article/021/0002537816?rc=N&ntype=RANKING,20221026,문화일보
133,31,17593,0.9511744379997253,202308254220000616062,`전기차 화재` 상반기 42건…지난해 발생 건수 육박,https://n.news.naver.com/mnews/article/422/0000616062,20230825,연합뉴스TV
134,241,16573,0.8900536298751831,202309010520001930497,목욕탕 화재 현장 폭발 사고...소방관 등 21명 부상,https://n.news.naver.com/mnews/article/052/0001930497,20230901,YTN
135,221,127643,0.8333522081375122,202202221170003578847,삼성화재도 코로나 '집단 감염'...'리그 단축-PS축소' 등 남자부 파행 불가피,https://sports.news.naver.com/news?oid=117&aid=0003578847,20220222,마이데일리
136,762,79258,0.8996149301528931,202210156580000022624,[종합]카카오 서비스 무더기 오류...데이터센터 화재로 멈춘 전국,https://n.news.naver.com/mnews/article/658/0000022624?rc=N&ntype=RANKING,20221015,국제신문
137,35,36431,0.9215862154960632,202304174210006751216,"원주시, 강릉산불 피해복구 성금 모금",https://n.news.naver.com/mnews/article/421/0006751216?rc=N&ntype=RANKING,20230417,뉴스1
138,568,75901,0.897214949131012,202210310560011366152,원룸촌 한복판 다세대주택 화재…4명 부상,https://n.news.naver.com/mnews/article/056/0011366152?rc=N&ntype=RANKING,20221031,KBS
139,642,104335,0.9002674221992493,202204120010013109222,"대한건설협회 등, 동해안 산불 피해복구 성금 기부",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=001&aid=0013109222,20220412,연합뉴스
140,261,8892,0.8810264468193054,202311054720000028718,"`파죽의 5연승` 삼성화재, 한국전력 3:0 완파하며 선두로 올라서",https://sports.news.naver.com/news.nhn?oid=472&aid=0000028718,20231105,스포츠타임스
141,412,48646,0.9147078990936279,202303180210002562028,[속보]강풍에 번지는 평창 산불… 산림 당국 ‘산불 1단계’ 발령,https://n.news.naver.com/mnews/article/021/0002562028?rc=N&ntype=RANKING,20230318,문화일보
142,228,113294,0.8752117156982422,202203150050001512014,제주 양돈장서 불…돈사 6동 전소 돼지 2800마리 폐사,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=005&aid=0001512014,20220315,국민일보
143,674,6801,0.8008340001106262,202311204480000436857,"트레일러 전복 사고, 연료탱크에 화재…전봇대 받아 정전 사고도",https://n.news.naver.com/mnews/article/448/0000436857,20231120,TV조선
144,732,89035,0.8892689943313599,202207290520001770240,인천 자동차 부품공장에서 불...소방 진화 중,https://n.news.naver.com/mnews/article/052/0001770240?rc=N&ntype=RANKING,20220729,YTN
145,478,86203,0.9191229939460754,202208216560000023212,추석 연휴 대비 화재예방대책 추진,https://n.news.naver.com/mnews/article/656/0000023212?rc=N&ntype=RANKING,20220821,대전일보
146,335,113927,0.8601807951927185,202203130570001648671,"불은 껐지만, 마음은 타들어가…집 잃은 이재민 '막막'",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=057&aid=0001648671,20220313,MBN
147,636,109281,0.9183147549629211,202203284210005994660,곡성 한 주택서 불…70대 남성 숨져,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=421&aid=0005994660,20220328,뉴스1
148,534,2914,0.9179767370223999,202312154210007236971,울산 화학제품 제조 업체서 불…1명 화상,https://n.news.naver.com/mnews/article/421/0007236971,20231215,뉴스1
149,441,91439,0.8957792520523071,202207074210006203326,한림항 어선 화재 진압하는 해경-소방,https://n.news.naver.com/mnews/article/421/0006203326?rc=N&ntype=RANKING,20220707,뉴스1
150,616,59155,0.8778977990150452,202302070030011680469,창원터널 앞 트럭 적재함에서 '화재' 발생,https://n.news.naver.com/mnews/article/003/0011680469?rc=N&ntype=RANKING,20230207,뉴시스
151,605,123267,0.8531733155250549,202203054690000661853,강원 성산면 산불 17시간 만에 진화,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=469&aid=0000661853,20220305,한국일보
152,617,57211,0.931861400604248,202302214210006643423,강원 고성 야산 화재…40여분만에 진화,https://n.news.naver.com/mnews/article/421/0006643423?rc=N&ntype=RANKING,20230221,뉴스1
153,59,35259,0.9397525787353516,202304200870000965565,"[속보]법원 ""한전, 고성산불 이재민에 감정평가액 60%, 87억 배상""",https://n.news.naver.com/mnews/article/087/0000965565?rc=N&ntype=RANKING,20230420,강원일보
154,677,45587,0.9060332775115967,202303300320003214210,"강원 화천 산불 확산···산림당국 산불 2단계 발령, 헬기 17대 투입 진화 중",https://n.news.naver.com/mnews/article/032/0003214210?rc=N&ntype=RANKING,20230330,경향신문
155,286,91441,0.9440793395042419,202207070880000765598,[속보] 제주 한림항 정박 어선 3척 화재…3명 중상·2명 실종,https://n.news.naver.com/mnews/article/088/0000765598?rc=N&ntype=RANKING,20220707,매일신문
156,180,20126,0.8976921439170837,202308110320003242166,[여적]하와이 산불,https://n.news.naver.com/mnews/article/032/0003242166,20230811,경향신문
157,599,115799,0.923456072807312,202203100080004718418,"hy, 산불 피해 지역 긴급 구호품 지원",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=008&aid=0004718418,20220310,머니투데이
158,174,38360,0.921643853187561,202304120010013876370,남해군 야산서 화재…45분 만에 진화,https://n.news.naver.com/mnews/article/001/0013876370?rc=N&ntype=RANKING,20230412,연합뉴스
159,108,27691,0.8999814987182617,202306080520001894513,"[뉴스라이브] 남한 면적 40% 집어삼킨 캐나다 산불...""기후변화 영향""",https://n.news.naver.com/mnews/article/052/0001894513,20230608,YTN
160,360,69346,0.8801310062408447,202212144220000574616,서울 중구 남대문시장 인근서 불…진화작업 중,https://n.news.naver.com/mnews/article/422/0000574616?rc=N&ntype=RANKING,20221214,연합뉴스TV
161,82,5542,0.9176448583602905,202311280570001783541,"""고등학교 급식실서 화재""…조리원 등 3명 연기 마셔 병원 이송",https://n.news.naver.com/mnews/article/057/0001783541,20231128,MBN
162,85,112458,0.9078348875045776,202203160180005168159,"농협, 강원·경북 산불 피해 농업인에 100억 규모 지원 나서",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=018&aid=0005168159,20220316,이데일리
163,295,107075,0.9401933550834656,202204060550000964865,"[날씨] 대기 건조, 화재 유의…미세먼지 '나쁨'",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=055&aid=0000964865,20220406,SBS
164,44,5038,0.8815832138061523,202311302140001315460,"경찰 ""화재 당시, 칠장사 요사채에 자승 스님 외 출입자 없어""",https://n.news.naver.com/mnews/article/214/0001315460,20231130,MBC
165,333,91920,0.8647561073303223,202207042770005112280,경기 물류창고·공사장 '소방화재 불감증' 여전…4곳 중 1곳 시설 불량,https://n.news.naver.com/mnews/article/277/0005112280?rc=N&ntype=RANKING,20220704,아시아경제
166,457,135657,0.9531161785125732,202201070200003404267,평택 냉동창고 공사장서 화재… 소방관 3명 순직,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=020&aid=0003404267,20220107,동아일보
167,304,42916,0.9222207069396973,202304036560000046751,'홍성 산불' 진화 그 속에서,https://n.news.naver.com/mnews/article/656/0000046751?rc=N&ntype=RANKING,20230403,대전일보
168,247,44767,0.9560446739196777,202304020030011778692,[속보]서울 인왕산 산불 발생…소방당국 진화 중,https://n.news.naver.com/mnews/article/003/0011778692?rc=N&ntype=RANKING,20230402,뉴시스
169,183,47292,0.8523998856544495,202303232140001261551,아파트 주차장 화재‥정전 잇따라,https://n.news.naver.com/mnews/article/214/0001261551?rc=N&ntype=RANKING,20230323,MBC
170,311,48561,0.8569440841674805,202303190030011749982,평창 산불 진화 완료…산불로 15ha 피해,https://n.news.naver.com/mnews/article/003/0011749982?rc=N&ntype=RANKING,20230319,뉴시스
171,215,11905,0.8807881474494934,202310150090005199534,"“14억 재산 손실”…42층 中 빌딩 집어삼킨 대형 화재, 원인 알고보니",https://n.news.naver.com/mnews/article/009/0005199534,20231015,매일경제
172,106,34448,0.8639117479324341,202304230250003274986,‘불타는 피자’서 옮겨붙어 큰 불…스페인 식당 화재로 14명 사상,https://n.news.naver.com/mnews/article/025/0003274986?rc=N&ntype=RANKING,20230423,중앙일보
173,245,58018,0.8864516019821167,202302166290000201233,'차량 677대 피해' 천안 아파트 주차장 화재 세차업체 직원 등 금고형,https://n.news.naver.com/mnews/article/629/0000201233?rc=N&ntype=RANKING,20230216,더팩트
174,400,41318,0.9204498529434204,202304060220003799919,"尹, 산불 피해 10곳 특별재난지역 선포",https://n.news.naver.com/mnews/article/022/0003799919?rc=N&ntype=RANKING,20230406,세계일보
175,531,88324,0.8892620801925659,202208050790003672058,[속보]이천 병원서 화재…인명구조 작업 중,https://n.news.naver.com/mnews/article/079/0003672058?rc=N&ntype=RANKING,20220805,노컷뉴스
176,35,12690,0.8869858980178833,202310080520001944527,국내 전기차 4만 5천 대 `배터리 진단 불가`...10대 중 8대가 수입차,https://n.news.naver.com/mnews/article/052/0001944527,20231008,YTN
177,370,38324,0.8879517316818237,202304120010013876345,산불상황실 찾은 이재명 대표,https://n.news.naver.com/mnews/article/001/0013876345?rc=N&ntype=RANKING,20230412,연합뉴스
178,332,134984,0.9120453596115112,202201100290002715121,"뉴욕 19층 아파트서 큰불 19명 사망…""최악 화재 중 하나""",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=029&aid=0002715121,20220110,디지털타임스
179,328,173141,0.8635980486869812,202102024720000021925,'연패를 끊어내는 방법' 삼성화재 vs OK금융그룹,https://sports.news.naver.com/news.nhn?oid=472&aid=0000021925,20210202,스포츠타임스
180,64,20179,0.9393682479858398,202308114210006985723,"외교부, 하와이 산불에 ""우리 국민 인명피해 없어""(종합)",https://n.news.naver.com/mnews/article/421/0006985723,20230811,뉴스1
181,265,116538,0.8912162780761719,202203090050001510770,울진·삼척 산불 진화율 80%선…이번 산불 역대 최대피해 육박,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=005&aid=0001510770,20220309,국민일보
182,222,108708,0.9274500012397766,202203300760003847030,[부고] 전혁 현대해상화재보험 상무 부친상,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=076&aid=0003847030,20220330,스포츠조선
183,289,159337,0.8669396638870239,202105114480000327725,화재현장 출동 중 교통사고…순직 소방관 영결식,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=448&aid=0000327725,20210511,TV조선
184,179,28109,0.8636740446090698,202306040030011895574,제주 시내 다가구주택서 불…1명 연기흡입 이송,https://n.news.naver.com/mnews/article/003/0011895574,20230604,뉴시스
185,292,18513,0.9024868607521057,202308200520001924984,"음식점 화재로 건물 불타...""에어컨에서 연기""",https://n.news.naver.com/mnews/article/052/0001924984,20230820,YTN
186,370,31187,0.9250074625015259,202305120820001211961,부산 단독주택서 불…60대 남성 숨져,https://n.news.naver.com/mnews/article/082/0001211961,20230512,부산일보
187,463,41874,0.8966861367225647,202304040520001869252,"""불씨가 날아다녀""...동시다발 '산불 3단계'에 곳곳 불타",https://n.news.naver.com/mnews/article/052/0001869252?rc=N&ntype=RANKING,20230404,YTN
188,511,153111,0.91432785987854,202107120790003526784,광주 도심 물류창고서 화재… 소방 진화 중,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=079&aid=0003526784,20210712,노컷뉴스
189,505,13629,0.930919349193573,202309300010014230084,대천항 조선소 정박 어선 화재…인명피해는 없어,https://n.news.naver.com/mnews/article/001/0014230084,20230930,연합뉴스
190,111,7586,0.8278011083602905,202311150880000846009,영천 폐전선 야적장 화재…밤샘 진압에도 15시간 넘게 꺼지지 않아,https://n.news.naver.com/mnews/article/088/0000846009,20231115,매일신문
191,295,72053,0.8717755079269409,202211270280002616638,강원 양양서 산불 감시하던 헬기 추락…조종사 등 2명 탑승,https://n.news.naver.com/mnews/article/028/0002616638?rc=N&ntype=RANKING,20221127,한겨레
192,267,26035,0.8575299978256226,202306181190002722432,"경기도북부소방재난본부, 전국소방기술경연대회 화재조사 1위 달성",https://n.news.naver.com/mnews/article/119/0002722432,20230618,데일리안
193,621,58232,0.9308087229728699,202302150010013756992,창원 의창구 야산서 산불…30분 만에 주불 진화,https://n.news.naver.com/mnews/article/001/0013756992?rc=N&ntype=RANKING,20230215,연합뉴스
194,239,64362,0.9106501936912537,202301100790003725728,"경주 내남면 주택서 화재…3명 화상, 주택·창고 전소",https://n.news.naver.com/mnews/article/079/0003725728?rc=N&ntype=RANKING,20230110,노컷뉴스
195,125,12943,0.8711617588996887,202310060920002307075,불길 속 노부부 구한 강충석·김진홍씨 등 9명 ‘LG 의인상’,https://n.news.naver.com/mnews/article/092/0002307075,20231006,지디넷코리아
196,270,29299,0.8887375593185425,202305240880000815934,지하주차장 전기차 화재 현실로···차량 3대 불에타(2보),https://n.news.naver.com/mnews/article/088/0000815934,20230524,매일신문
197,230,153523,0.883207380771637,202107060210002477316,삼성화재와 업무협약 체결,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=021&aid=0002477316,20210706,문화일보
198,134,57496,0.8407131433486938,202302200560011431473,평창 모 리조트 건물 외벽 불…170여 명 대피,https://n.news.naver.com/mnews/article/056/0011431473?rc=N&ntype=RANKING,20230220,KBS
199,428,17478,0.9317139387130737,202308250110004230377,화성 폐기물 처리 업체서 화재…직원 1명 사망 확인,https://n.news.naver.com/mnews/article/011/0004230377,20230825,서울경제
200,1186,102666,0.94700026512146,202204210550000968174,[날씨] 곳곳 건조 · 강풍 예비특보…산불 등 화재 주의,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=055&aid=0000968174,20220421,SBS
201,225,74499,0.8781227469444275,202211103740000310013,삼성화재 3분기 순이익 2827억원…전년比 1.6%↑,https://n.news.naver.com/mnews/article/374/0000310013?rc=N&ntype=RANKING,20221110,SBSBiz
202,73,38593,0.9344223141670227,202304120010013875308,산불 특별재난지역 지적측량수수료 2년간 감면한다,https://n.news.naver.com/mnews/article/001/0013875308?rc=N&ntype=RANKING,20230412,연합뉴스
203,193,27761,0.9388837218284607,202306080560011500396,캐나다 산불 확산에 ‘초비상’…연기가 뉴욕 하늘까지,https://n.news.naver.com/mnews/article/056/0011500396,20230608,KBS
204,657,92852,0.8881868720054626,202206220140004855719,부산 선박서 화재.. 작업 중 불티 원인,https://n.news.naver.com/mnews/article/014/0004855719?rc=N&ntype=RANKING,20220622,파이낸셜뉴스
205,301,62615,0.7654625773429871,202301200090005077666,어닝쇼크 불안감 커지니…보험 통신주 쑥,https://n.news.naver.com/mnews/article/009/0005077666?rc=N&ntype=RANKING,20230120,매일경제
206,507,99582,0.9080362319946289,202205100520001736996,경기 부천 주상복합건물에서 불...주민 3명 부상,https://n.news.naver.com/mnews/article/052/0001736996?rc=N&ntype=RANKING,20220510,YTN
207,149,24206,0.9638710021972656,202307030030011950033,"캐나다 산불 진화 해외긴급구호대, 캐나다 도착",https://n.news.naver.com/mnews/article/003/0011950033,20230703,뉴시스
208,338,140501,0.8111900091171265,202111260030010855891,전북 겨울철 화재 5년간 2695건…난방기구 사용 '주의보',https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=003&aid=0010855891,20211126,뉴시스
209,65,5973,0.9443953037261963,202311254480000437654,충남 공주 단독주택서 화재…2명 숨진 채 발견,https://n.news.naver.com/mnews/article/448/0000437654,20231125,TV조선
210,115,26595,0.9185892939567566,202306150140005027560,"속초시, 청년몰 건물 화재에 수습대책본부 구성...건물 전소",https://n.news.naver.com/mnews/article/014/0005027560,20230615,파이낸셜뉴스
211,656,152548,0.9134266376495361,202107162140001136280,서울 다세대 주택 화재…1명 사망·1명 중태,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=214&aid=0001136280,20210716,MBC
212,420,80754,0.9266220927238464,202210020560011349103,단독주택 화재 60대 남성 숨져,https://n.news.naver.com/mnews/article/056/0011349103?rc=N&ntype=RANKING,20221002,KBS
213,353,116752,0.8341108560562134,202203090010013040166,"[동해안 산불] 진화율 70%…""금강송 군락지 밤에 다시 불길 진입, 진화""",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=001&aid=0013040166,20220309,연합뉴스
214,82,149782,0.8077507615089417,202108130110003949542,불타고 훼손...상반기 폐기 화폐 1조원 넘어,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=011&aid=0003949542,20210813,서울경제
215,140,16649,0.9407490491867065,202309012770005308299,[속보]부산 폐목욕탕서 화재·폭발…소방관 등 10여명 부상,https://n.news.naver.com/mnews/article/277/0005308299,20230901,아시아경제
216,181,105805,0.8241833448410034,202204090560011245267,"경남 1분기 화재, 지난해보다 28% 늘어",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=056&aid=0011245267,20220409,KBS
217,325,24047,0.8816970586776733,202307040020002291822,복합쇼핑몰 식당서 화재 발생...상가 이용객 20여명 대피소동,https://n.news.naver.com/mnews/article/002/0002291822,20230704,프레시안
218,124,1679,0.8783864974975586,202312230790003846340,포항제철소 화재 2시간 20분만에 진화완료…복전 작업중,https://n.news.naver.com/mnews/article/079/0003846340,20231223,노컷뉴스
219,409,135227,0.8532242774963379,202201084210005832552,평택 화재 순직 소방공무원 영결식 참석한 문재인 대통령,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=421&aid=0005832552,20220108,뉴스1
220,158,6433,0.8210948705673218,202311220810003410738,"김형재 서울시의원, 공동주택 화재 증가 대비 안전 대책 강화 촉구",https://n.news.naver.com/mnews/article/081/0003410738,20231122,서울신문
221,140,142659,0.9091386795043945,202111040010012770229,"쿠팡, 덕평물류센터 화재 피해 지역주민과 복구·지원 협약 체결",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=001&aid=0012770229,20211104,연합뉴스
222,402,106738,0.8821161985397339,202204065860000037116,"美, LG엔솔 전기차 배터리 '화재 위험'조사 착수",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=586&aid=0000037116,20220406,시사저널
223,290,14470,0.9174176454544067,202309210140005076578,전 남편 집에 불 지른 50대…구속기소,https://n.news.naver.com/mnews/article/014/0005076578,20230921,파이낸셜뉴스
224,269,154970,0.8549034595489502,202106230160001852104,화재 이어 갑질 논란...“#쿠팡탈퇴” 러시,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=016&aid=0001852104,20210623,헤럴드경제
225,285,22412,0.865696132183075,202307240010014086301,부산역 기계실서 화재…연기로 열차 대기 승객 대피,https://n.news.naver.com/mnews/article/001/0014086301,20230724,연합뉴스
226,563,129026,0.8137208819389343,202202164690000658624,"삼성화재, 차 보험료 1.2% 깎는다…'남는 장사'한 손보사 줄줄이 내릴 듯",https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=469&aid=0000658624,20220216,한국일보
227,305,17076,0.8796131610870361,202308294480000425185,"""일용직 일 안 줘서""…한밤중 인력대기소에 불 지른 60대",https://n.news.naver.com/mnews/article/448/0000425185,20230829,TV조선
228,591,71735,0.8977430462837219,202211280010013607649,"순찰 중 화재 발견한 의용소방대, 큰 피해 막아",https://n.news.naver.com/mnews/article/001/0013607649?rc=N&ntype=RANKING,20221128,연합뉴스
229,214,108997,0.9136446714401245,202203290220003680777,청주 산부인과에서 화재… “산모·신생아 등 긴급 대피”,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=022&aid=0003680777,20220329,세계일보
230,262,159438,0.9339197278022766,202105103660000714590,충전 중 ‘펑’…전동킥보드 화재 주의보,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=366&aid=0000714590,20210510,조선비즈
231,108,50788,0.8941706418991089,202303132770005229637,대전 한국타이어 화재 진화 중…경부고속도로·KTX 운행 정상화,https://n.news.naver.com/mnews/article/277/0005229637?rc=N&ntype=RANKING,20230313,아시아경제
232,48,25185,0.8743356466293335,202306234210006883870,"""산불 연기, 태아 건강에 악영향"" 국내 첫 확인…성장·발달 지연",https://n.news.naver.com/mnews/article/421/0006883870,20230623,뉴스1
233,478,104315,0.9062214493751526,202204120870000890928,홍천 서면서 산불 발생,https://news.naver.com/main/read.naver?mode=LPOD&mid=sec&oid=087&aid=0000890928,20220412,강원일보
234,92,46834,0.9140944480895996,202303262140001262067,인천 강화도 마니산서 산불‥소방 대응 2단계,https://n.news.naver.com/mnews/article/214/0001262067?rc=N&ntype=RANKING,20230326,MBC
235,237,165414,0.8477411270141602,202103244210005241815,부산 당감동 주택 화재...150여명 대피,https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=421&aid=0005241815,20210324,뉴스1
236,540,4534,0.929686963558197,202312026540000059268,"홍천 남면에 산불 발생, 1시간 만에 진화",https://n.news.naver.com/mnews/article/654/0000059268,20231202,강원도민일보
237,463,25110,0.8606838583946228,202306240010014023098,"""주민 구한 의용대원·화재 진압한 중학생""…용감한 시민들",https://n.news.naver.com/mnews/article/001/0014023098,20230624,연합뉴스
238,135,37329,0.9475565552711487,202304140030011802975,"포스코그룹, 강릉 산불 피해 복구 성금 20억원 기탁",https://n.news.naver.com/mnews/article/003/0011802975?rc=N&ntype=RANKING,20230414,뉴시스
239,114,76361,0.8836450576782227,202210270560011364017,전남 담양 식품창고서 불…소방당국 진화 중,https://n.news.naver.com/mnews/article/056/0011364017?rc=N&ntype=RANKING,20221027,KBS
240,546,32217,0.9511846303939819,202305040180005479124,강원도 야산 `산불` 2시간여만에 진화,https://n.news.naver.com/mnews/article/018/0005479124?rc=N&ntype=RANKING,20230504,이데일리
241,450,12573,0.9167720079421997,202310100250003313140,남친과 다투고 홧김에…자기 집에 불 지른 20대 여성 체포,https://n.news.naver.com/mnews/article/025/0003313140,20231010,중앙일보
242,163,83142,0.8790161609649658,202209210010013451486,"삼성화재, 반려견을 위한 펫 보험 '위풍댕댕' 출시",https://n.news.naver.com/mnews/article/001/0013451486?rc=N&ntype=RANKING,20220921,연합뉴스
243,158,158654,0.9455856084823608,202105180880000703424,"낡은 김치냉장고 화재 '경보'…""위니아딤채 리콜 받아야""",https://news.naver.com/main/read.nhn?mode=LPOD&mid=sec&oid=088&aid=0000703424,20210518,매일신문
244,129,165577,0.8923746347427368,202103230180004881994,"이용녀 ""유기견 보호소 화재로 전소… 견사서 생활""",https://entertain.naver.com/now/read?oid=018&aid=0004881994,20210323,이데일리
245,151,60746,0.8989372849464417,202302012770005211935,"韓총리, 대구 공장 화재에 “모든 장비·인력 동원해 진압해야”",https://n.news.naver.com/mnews/article/277/0005211935?rc=N&ntype=RANKING,20230201,아시아경제
246,232,73596,0.8938313126564026,202211160080004818471,"""안에 사람 있다""…불타는 차량에 뛰어들어 운전자 구한 시민들",https://n.news.naver.com/mnews/article/008/0004818471?rc=N&ntype=RANKING,20221116,머니투데이
247,225,12325,0.7626211643218994,202310120140005084617,`전통시장 화재 피해 이어지는데..` 화재공제 가입율 저조,https://n.news.naver.com/mnews/article/014/0005084617,20231012,파이낸셜뉴스
248,291,11622,0.8993470668792725,202310170820001237119,"""전기차 배터리 화재 손쉽게 예방""…`불연성 반고체 전해질` 개발",https://n.news.naver.com/mnews/article/082/0001237119,20231017,부산일보
